	Sample.id	Blautia	Bacteroides	Escherichia.Shigella	Streptococcus	Faecalibacterium	Clostridium.sensu.stricto.1	Ruminococcus.torques.group	Parabacteroides	Roseburia	Lachnoclostridium	Phascolarctobacterium	Ruminiclostridium.5	Romboutsia	Alistipes	Butyricicoccus	Subdoligranulum	Dorea	Eubacterium.coprostanoligenes.group	Ruminococcaceae.UCG.002	Ruminococcaceae.UCG.013	Eubacterium.hallii.group	Lachnospiraceae.NK4A136.group	Fusicatenibacter	Lachnospira	Ruminococcus.2	Collinsella	Agathobacter	Ruminococcus.1	Anaerostipes	Christensenellaceae.R.7.group	Erysipelotrichaceae.UCG.003	Eubacterium.eligens.group	Klebsiella	Desulfovibrio	Family.XIII.AD3011.group	Bilophila	Ruminococcaceae.UCG.005	Ruminococcaceae.NK4A214.group	Odoribacter	Coprococcus.3	Bifidobacterium	Ruminococcaceae.UCG.004	Sutterella	Prevotella.9	Eubacterium.ventriosum.group	Butyricimonas	Lactobacillus	Ruminiclostridium.9	Intestinibacter	Fusobacterium	Ruminococcus.gnavus.group	Veillonella	Lachnospiraceae.ND3007.group	Turicibacter	Coprococcus.1	Ruminococcaceae.UCG.014	Enterobacter	Ruminococcaceae.UCG.003	Holdemania	Flavonifractor	Oscillibacter	Marvinbryantia	Lachnospiraceae.UCG.006	Lachnospiraceae.UCG.010	Haemophilus	Actinomyces	Ruminococcus.gauvreauii.group	Terrisporobacter	Eubacterium.brachy.group	Coprococcus.2	Parasutterella	Lachnospiraceae.CAG.56	Family.XIII.UCG.001	Negativibacillus	Akkermansia	Slackia	Erysipelatoclostridium	Clostridium.innocuum.group	Barnesiella	Ruminococcaceae.UCG.010	Holdemanella	Enterococcus	Hungatella	Eubacterium.ruminantium.group	Rothia	Eggerthella	Lachnospiraceae.FCS020.group	Methanobrevibacter	Weissella	Peptococcus	Granulicatella	Tyzzerella.4	Eisenbergiella	Ruminococcaceae.GCA.900066225	Gemella	Prevotella.2	Megamonas	Intestinimonas	Ruminiclostridium.6	Dialister	Anaerotruncus	Lactococcus	Lachnospiraceae.UCG.001	Eubacterium	Candidatus.Soleaferrea	Rhodococcus	Megasphaera	Adlercreutzia	Paraprevotella	Faecalitalea	Lachnospiraceae.GCA.900066575	Cloacibacillus	Eubacterium.xylanophilum.group	Fournierella	Defluviitaleaceae.UCG.011	Staphylococcus	Eubacterium.nodatum.group	Lachnospiraceae.NC2004.group	Alloprevotella	Lachnospiraceae.UCG.004	Mailhella	Allisonella	Catabacter	Moryella	Paeniclostridium	Victivallis	Sellimonas	Raoultibacter	Mogibacterium	Lachnospiraceae.UCG.003	Acinetobacter	Pyramidobacter	Enterorhabdus	Solobacterium	Cellulosilyticum	Olsenella	Epulopiscium	Prevotellaceae.NK3B31.group	Phocea	Senegalimassilia	Parvimonas	Acidaminococcus	Citrobacter	Synergistes	Coprobacillus	Tyzzerella	Corynebacterium.1	Ezakiella	Porphyromonas	Howardella	Atopobium	Ruminococcaceae.CAG.352	Ruminococcaceae.UCG.009	Lachnospiraceae.UCG.008	Eubacterium.fissicatena.group	Peptostreptococcus	Comamonas	Hydrogenoanaerobacterium	Prevotellaceae.UCG.001	Eubacterium.oxidoreducens.group	Bacillus	Oribacterium	Coprobacter	Campylobacter	Pseudomonas	Methanosphaera	Tyzzerella.3	Kluyvera	Oscillospira	Corynebacterium	Prevotella.7	Mitsuokella	Dielma	Prevotella	Prevotellaceae.Ga6A1.group	Angelakisella	Leuconostoc	Oxalobacter	Succinivibrio	Anaerofustis	Shuttleworthia	Peptoniphilus	Sanguibacteroides	Faecalicoccus	Cetobacterium	Catenibacterium	Gordonibacter	Pygmaiobacter	Ruminiclostridium	Enorma	Clostridium.sensu.stricto.13	Chryseobacterium	Ruminococcaceae.UCG.008	Neisseria	Prevotellaceae.UCG.003	Acetanaerobacterium	Peptoclostridium	Anaerococcus	Enhydrobacter	Proteus	Paraclostridium	Anaerofilum	Harryflintia	Sarcina	Cutibacterium	chao1	pielou_e	shannon	LogFB	Group
925	20-44_259	0.018299515	0.261577244	0.001836176	0.000684676	0.014627163	0	0.001649446	0.004419271	0.045997759	0.020540271	0.004481514	0.001307108	0.000591311	0.001275987	0.003298892	0.001400473	0.004668243	0.004357027	0	0.000684676	0.001805054	0.000871405	0.005290676	0.027138056	0	0.000715797	0.007967136	0	0.006193203	0	0.001805054	0.000778041	0	0	0	0.000871405	0	0	0.000217851	0.001867297	0.001742811	0	0	0.47871281	0.003049919	0	0.000529068	0.000124486	0	0.008122744	0.008682933	0	0.000435703	0	0	0	0	0.000746919	0	0.001493838	0	0	0.011795095	0.000217851	0.000684676	0	0.000653554	0.000373459	0	0	0.01552969	0.002458608	0	0.000591311	0	0	0	0	0	0	0.000311216	0	0	0	0.000342338	0	0	0	0	0	0.000124486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.22E-05	0	0	0.002614216	6.22E-05	0	0	0	0	0	0	0	0	0	0	0	0.000217851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000342338	0	0	0	0	0	0	0.000124486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000778041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.25	0.629501195	4.526003153	0.372628186	20-85
926	20-44_258	0.047408856	0.563514457	0.044475485	0.014806537	0.005950552	0.000251432	0.003575918	0.050481911	0	0.043413885	0	0.00097779	0.010448387	0	0.001061601	0	0	0	0	0	0	0	0	0.006341668	0	0	0	0	0.010588071	0	0	0	0.000810169	0.001089538	0	0	0	0	0	0	0.054616567	0	0	0.000251432	0	0	0	0	0.000754295	0.005056572	0.033133119	0.025310798	0	0.000335242	0	0	0.0005308	0	0	0.003045118	0	0	0	0	0	5.59E-05	0	0	0	0	0.061433161	0	0	0	0	0	0.000279369	0	0	0	0	0.000782232	0.000782232	0	0	0.000558737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.59E-05	0.003017181	0	0	0.000195558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.59E-05	103.5	0.695734357	4.652028142	0.432791713	20-85
927	20-44_257	0.054535088	0.17699115	0.001412955	0.039810615	0.051535659	0.001636053	0.093428522	0.024193748	0.019954885	0.01254307	0.003569569	0.000347041	0.006296324	0.00768449	0.00111549	0.007734067	0.009766739	0.000297464	0.00111549	0.006940829	0.040479909	0.000446196	0.006073226	0.027887261	0.002850698	0.046330036	0.00225577	0.000818026	0.011154904	0.001412955	0.000818026	0.007709278	0	0	0.000917181	0.037406113	0	0.000347041	0.013286731	0.00337126	0.019930096	0.001437743	0.001834362	0.051659602	0	0.001140279	0	0.001165068	0.002330136	0	0	0.000917181	0.000818026	0.001239434	0.008081109	0.006469845	0.000173521	0	0.000198309	0	0.000148732	0.001214645	0.00037183	0.000223098	0.001338589	0	0.004585905	0.000991547	0.001735207	0	0.000694083	0.000123943	0	0	0.000148732	0	0	0.000247887	0.001437743	0	0	0.000322253	0.000223098	0	0	0.000148732	0.000198309	0	0	0.000148732	0	0.007411814	0	0	0.000148732	0.049155946	0.013361097	0	0.000223098	0.051857911	0.000223098	0	0.000272675	0.000644506	0	0	0	0.00037183	0.000694083	0	0.000173521	0.000272675	0	0.000347041	0	0	9.92E-05	0	0	0	0	0.000421408	0.000470985	0	0	0.000272675	0	0	0.000123943	0	0	0.001264223	0	0	0	0	0	0	0	0.002949853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015939119	0	0	0.000322253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.5	0.734242229	5.836026872	1.409064622	20-85
928	20-44_256	0.189250361	0.163644297	0.045730959	0.001445284	0.019388618	0.008944397	0.001854326	0.012271277	0.014125603	0.003899539	0.00111805	0.002099752	0.036732023	0.040440675	0.004690355	0.016361703	0.014071064	0.001581631	0.002045213	0.013143901	0.005535709	0.005072128	0.023315426	0.012571242	0.017806986	0.003435958	0.016334433	0.036023015	0.009026206	0.00659922	0.001908865	0.005972021	0.009271632	0.001199858	0.002999645	0	0.001390745	0.00275422	0.003135993	0.003217802	0.000409043	0.011071419	0.000218156	0.000272695	0.006135639	0.002399716	0	0.001199858	0.002372447	0.000709007	0.002099752	0	0.001281667	0.000272695	0.003217802	0	0.01268032	0.00220883	0	0.001036241	0.000272695	0	0	0.000872624	0.000681738	5.45E-05	0	0.000763546	0.006544681	0	0.000463582	0.003081454	0	0.001799787	0	0.000790816	0	0.000163617	0.000109078	0.000163617	0	0.00109078	0	0	0	0	0.000245426	0	0	0.016770745	0	0	0	8.18E-05	8.18E-05	0	0	0.000490851	0	0	0.000818085	0.020397589	0.002945106	8.18E-05	0	8.18E-05	0	0.000190887	0	0.000436312	0.00054539	0	0.001717979	0	8.18E-05	0.000163617	0	0	0.004472199	0	0.001581631	0	0	0	0	0.00054539	0	0	0	0	0.000109078	0.000463582	0	0	0	0.000163617	0	0.072127839	0	0	0	0	0	0.000136348	0	0	0.000163617	0	0	0	0	0	0	0.000354504	0.000218156	0	0	0	0.004172234	0	0	0.001527092	0.000245426	0	0	0	0.000627199	0	0	0	0	0	0	0	0.000299965	0	0	0	0	0	0	0	0.000354504	0.000299965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.2	0.774864232	6.26256821	1.578362708	20-85
929	20-44_221	0.064212469	0.221698113	0.000492207	0.003855619	0.027317473	0.001640689	0.010828548	0.00680886	0.065135357	0.006173093	0.047251846	0.001004922	0.050020509	0.008367514	0.001004922	0	0	0.004204266	0	0.003383921	0	0	0.006316653	0.004778507	0	0.000902379	0.00192781	0	0.007670221	0	0.00902379	0	0	0	0	0.007444627	0	0	0.00147662	0.01035685	0	0.000574241	0.009803117	0.063720263	0	0.00014356	0	0	0.000697293	0.290196883	0.010192781	0	0	0	0	0.001989336	0	8.20E-05	0.000102543	0.000123052	0.000225595	0.000430681	0	0.000164069	0.000656276	0.000164069	0.001066448	0	0	0	0	0	0	0	0	0	0	0.000225595	0	0	0	0	0	0	0.000266612	0	0	0	0	0	0	0.004040197	0.000369155	0	0	0	0	0	0	0	0	0.000123052	0	4.10E-05	0	0	8.20E-05	0.000697293	0	0.00162018	0	0	0	0	0	0	4.10E-05	0.000164069	0	8.20E-05	0	0	0	0	0	0	0.000451189	0	0	0	0	0	0	0	0	0	0	0	0	0	6.15E-05	0	0	0	0	0	0	4.10E-05	0	0	4.10E-05	0	0	0	0	6.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004491386	0	0	0	0	8.20E-05	0	0	8.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.7142857	0.667489359	5.011373032	1.162939506	20-85
930	20-44_255	0.029994695	0.40574818	0.005159859	0.000530453	0.053840961	0.009090032	0.00096446	0.008125573	0.005569755	0.010850171	0	0.001663693	0.014587452	0	0.006244876	0.017697835	0	0.026450306	0.030115253	0.000289338	0.001229686	0.000530453	0.006027873	0.003616724	0.085644018	0.000916237	0.003447943	0.031489608	0.004267734	0.03814438	0.004291845	0.005352751	0.002652264	0	0.000385784	0.00226648	0.000192892	0.007884458	0.021579785	0	0.01793895	0.008197907	0	0	0.004340068	0	0	0.006799441	0.005931427	7.23E-05	0.000337561	4.82E-05	0.000289338	0.000144669	0	0.008439022	0.001229686	0	0	0.004749964	0.002845156	0.000385784	0.003303274	0	0.000265226	0	0.00065101	0.000940348	0	0.000626899	0.009668708	0	0.000409895	0.000192892	0.016998602	0	9.64E-05	0.000120557	0	0	0	0	0.001302021	0.001470801	0	0.000361672	0	0	0.000192892	0	0	0.000337561	0	0.000385784	0	0	0	0.000265226	0	0.010319718	0.000241115	0	0.003544389	0	0	4.82E-05	0	0.000265226	0	0	0	0	0	0	0	9.64E-05	0.000699233	0	0	0	0	0	0.000289338	0	0	0.000602787	0.008824806	0	0	0.000337561	0.000120557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120557	0.000241115	0	0	0	0	0	0	0.000144669	0	0	0	0	0	0	0	0	0	0	0.000241115	0	0.002507595	0	0.002121811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.23E-05	0	0	0	0	0	0	0	0	0	0.000385784	0	0	0	190.2	0.725002536	5.482644936	1.107770702	20-85
931	20-44_220	0.052354913	0.461033692	0.002892926	0.000335156	0.193226319	0.000952549	0	0.01118363	0.003069324	0.008026107	0.025242547	0.000264597	0.001322985	0.003404481	0.002063856	0.027782678	0.012312577	0	0	0.000405715	0.004092433	0.013229847	0.011024872	0.014076557	0.004833304	0	0.0017287	0.000176398	0.003792556	0	0.001675781	0	0	0	0	0.001217146	0	0	0.000546834	0.003686717	0.049232669	0	0.005062621	0	0.000687952	0.000511554	3.53E-05	0.000211678	0.000158758	0.000299877	0.000493914	0.000211678	0.002681249	0	0	3.53E-05	0	0.000335156	0.000105839	0.000264597	0	0.000176398	0.003192803	0	0.002928206	0	0	0	0	0	0.000405715	0.004427589	0	0	0.001958017	0	0	0	0	0	0	0	0	0	0	7.06E-05	0.000458635	0	0	0	0	0	0	0	5.29E-05	0	0.03707885	0	0	0	0	0	0	0	3.53E-05	0	0.001076028	0	0	0	0.005309578	0.000176398	0	0	0	0	3.53E-05	0	0	1.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82E-05	0	0	0	0	0	0	0	0.000123479	0	0	0	0	0	0	0	0.000335156	0	8.82E-05	0	0.004780385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53E-05	0	0	0	0	0	0	0	0	5.29E-05	0	0	0	0	0	0	0	0	0	0	0	176.1764706	0.632623473	4.719011535	0.971634098	20-85
933	20-44_254	0.01130117	0.171482971	0.002548905	0.000583484	0.019623499	0.007708135	0.005404907	0.049811135	0.00518994	0.000399226	0.000675613	0.000276387	0.018118724	0.041243129	0.001535485	0.006387618	0.013481559	0.017136013	0.024444922	0.001811872	0.007830974	0.008475878	0.000583484	0.002917422	0.000491355	0.003961551	0.002856002	0.000952001	0.001781163	0.011823235	0.000614194	0	0.000337807	0.000522065	0.000614194	0.000368516	0.003009551	0.001320517	0.011178331	0.001811872	0	0.000245678	0.000644904	0.142554433	0	0.003163099	0	9.21E-05	0	0	0	0.000368516	0	0	0.000368516	0.095814268	0.002180389	0.004452907	0.000153549	0	0.001658324	0.000460646	0	0	0.000859872	6.14E-05	0.000675613	0	0.000122839	0.001381937	0	0	0.000429936	0.001934711	0	0.001474066	0	0	0.00924362	0.001197678	0.005712004	0.000614194	0	0.094923686	0	0	0	0	0	0	0	0	0	0.000153549	0	0.005067101	0	0	0	0	0.001781163	0.000214968	0.001719743	0	0.000399226	0	0	0.000307097	0.000798452	0	0	0	0	0.000214968	0	0.000337807	0	0	0.027915118	0	0	0.000276387	0	0	0	0.000399226	0	0	0	0	0	0	0	0	0	0	0	0.000952001	0.000245678	0	0	0	0	0	0	0	0.000153549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184258	0	0	0	0	0	0	9.21E-05	0	0	0	0	0	0.002180389	0	0	0	0	0	0	0	0.004452907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000307097	0	0	260.8571429	0.756287587	6.067217195	0.809252839	20-85
934	20-44_253	0.007087533	0.316397021	0	0.001345734	0.320763181	0	0	0.009330423	0.107868058	0.000837346	0.016866533	0.000418673	0.004097012	0.001375639	0.002781184	0.000149526	0.003020425	0	0.000358862	0	0.001196208	0.001943838	0	0.024940937	0	0.000179431	0.016926343	0	0.01345734	0	0.030383684	0	0	0	0	0.000867251	0	0	0	0	0.000777535	0	0.003439098	0.000119621	0	0.000179431	0	0	0	0.038697329	0.021083166	0	0.001764407	0	0.00143545	0	0.000179431	0.000448578	0	0.000448578	8.97E-05	0	0.001046682	0.000418673	0.000777535	0	8.97E-05	0	0	0	0	0	0	0.000328957	0	0	0.000388768	0	0.001076587	0	0	0	0	0	0.000299052	0	0	0	0	0	0	0.00080744	0	0	0	0	0	0.000777535	0	0	0	0	0	0	0	0	0	0	0.021890607	0	0	0	0	0	0	0.000119621	0	8.97E-05	0	0.000628009	0	0	0	0	0	0	0	0	0	0	0.000209336	0	0	0	0	0	0	0.008672508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.98E-05	0	0	0	0	0	0	0.000119621	0	0	0	0	0	0	155.2727273	0.645325488	4.695468535	1.409563282	20-85
935	20-44_252	0.059690249	0.196818293	0.013294042	0.006802118	0.073095075	6.65E-05	0.006979372	0.003545078	0.048722664	0.008574657	0.062371214	0.004852325	0.000531762	0.006779961	0.000753329	0.013759334	0.007156626	0.009239359	0.031794917	0.000709016	0.005494871	0.085325593	0.064564731	0.024483194	0.003943899	0.032370992	0.022533401	0.03150688	0.00203842	0	0.005494871	0	0	0.000753329	0.000509605	0.01059092	0.000155097	0	0	0.053331265	0.009150732	0.004586445	0.000819799	0.000243724	0.001484501	0.002570181	0	0.002082733	0	0.000398821	0.006093103	0.000177254	0.001683912	0.000177254	0.006115259	0	0.000864113	0.001706069	0.000709016	0.001506658	0.00013294	0.000420978	0.000642545	0.001506658	0.000288038	0	0.001129994	0.000243724	0.000221567	0	0.006779961	0.002991159	0.000598232	0.001063523	0	0	0	8.86E-05	0	0	0	0	0	0	6.65E-05	0	0	0	0.000177254	0	0	0.001861166	0.000243724	0	0	0	0.004165467	0.000110784	0	0	8.86E-05	0.00013294	0	0.000199411	0	0	0.000199411	0	0	0	0	0.000398821	0.00013294	0	0	0.000731172	0	0	0	0	0	0.000177254	0	0	0	0	0	0	0	0	0.00013294	0	0	0	0	0	0	0	0.000465291	0	0	0.00013294	0	0	8.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.65E-05	0	0.000420978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.65E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013294	0	0	0	0	0	0	205.5	0.770993539	5.909924463	2.137143622	20-85
936	20-44_251	0.161853956	0.035657977	0.000345565	0.021425023	0.008617524	0.002354161	0.021792186	0.000863912	0.006414548	0.016263148	0.003304464	0.00373642	0.028293125	0.001684629	0.000518347	0.094382411	0.023779184	0.002958899	0.005982592	0.010518131	0.044081121	0.002094987	0.021403425	0.02824993	0.024815879	0	0.001317466	0.005032289	0.008077579	0.01358502	0.058724434	0.012137967	0	8.64E-05	0.00019438	0.001166282	0.000755923	0.001295868	0.001058292	0.004837908	0.080257446	0.002894106	0.000107989	0	0.001727824	0.000237576	0	0.00019438	0.000345565	0.000323967	0	0.000388761	0.00315328	0	0.008401546	0.074145267	0.001533444	0.000561543	0.000453554	0.000129587	6.48E-05	0.000367163	0.00138226	0.00019438	0.003520442	0	0.014103367	0.000367163	0	0.005269865	0.000129587	0	0.000367163	0	0	0	8.64E-05	4.32E-05	0.000539945	0.000453554	0.009481437	0	0.000215978	0	0.00019438	0.000777521	0.00019438	0	0	0.008250362	0.000129587	0	0	8.64E-05	0.000928706	0.00354204	0.013369042	0	0	0	0	6.48E-05	0.006630526	0	8.64E-05	8.64E-05	0	0.002526943	0	0	0.000647934	0	0.001144684	0	0	8.64E-05	0	0	0	0	0	0	0	0	0	0	0	0.000107989	0	0	0.000280771	0	0	0	0	0	0	0	8.64E-05	0	0.000259174	0	0	0	0	0	0.000431956	0	0	0.00088551	0	0	0	0.000107989	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001814216	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0.000151185	0	0	0	0	0	0.000107989	268.1428571	0.761691708	6.123177938	4.306540858	20-85
937	20-44_250	0.169013083	0.011186955	0.015784983	0.00746587	0.019648275	0.017444065	0.011021047	0.00080584	0.03891733	0.013651877	0.188566553	0.002654532	0.117463026	0.001469473	0.00040292	0.04273322	0.029721274	0.000497725	0.005095753	0.01310675	0.029199848	0.017112249	0.010618127	0	0	0.00585419	0.003175958	0.00684964	0.008129503	0.003815889	0.005119454	0	0.000876943	0.013794084	0.001185059	0.005664581	0.001090254	0.001161358	0.000165908	0.004953546	0	0.002773038	0.001824991	0.018818733	0.000474024	9.48E-05	0	0	0.00867463	0.00040292	0.000165908	0	0.002062002	0.002156807	0.010357414	0	0.000142207	0.000189609	0.000379219	0	0	0.004337315	0	0	0	0.000355518	0.011992795	0.005214259	0.001587979	0.003460372	0	0.00161168	9.48E-05	0.000237012	0.000260713	0	0	0.000118506	0	0	0	0	0.000237012	0	4.74E-05	0.000663633	0.001943496	0.003531475	0	0	0	0.003128555	0.004052901	0	0	0	0.015287258	0	0	0	0.000260713	0.001113955	0	0.000521426	0.000165908	0	0	0.002701934	0.000213311	0.000260713	0.000284414	0.000118506	0	0	7.11E-05	0	0	0	0	0	0	0	0	0.000355518	0	0.000426621	0	9.48E-05	0	0	0	0	0	4.74E-05	9.48E-05	0	0	0	0	0	0.000189609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000568828	0	0	0	0	0	0	0.000118506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.75	0.718184336	5.639003171	4.825816019	20-85
939	20-44_248	0.037696135	0.178870604	0.000659098	0.000637836	0.106752562	0.000361441	0.011140877	0.012033848	0.038674151	0.003210444	0.007824127	0.000595314	0.005846834	0.009503763	0.004082153	0.016753838	0.003295488	0.000106306	0	0.007377642	0.001807203	0.020304461	0.006633499	0.082450993	0	0	0.019368967	0.003040354	0.005634222	0	0.013415827	0.02396139	0	0.001998554	0	0.000744143	0	0.002487562	0.000510269	0	0.001509546	0.000212612	0.005102692	0.263936727	0.000850449	0.000255135	0	0.000935493	0	0.009333674	0.001615852	0.000106306	0.003699451	0	0	0.005825573	0	0	0	0.000892971	6.38E-05	0	0.008036739	0.000680359	0.00017009	0	0	0.000382702	0	0	0	0	0	0.000510269	0	0	0	0	0.005187737	0	0	0	0	0	0	8.50E-05	0	0	0	0	0	0.00070162	0	0	0	0	0.041544415	0	0	0.004932602	8.50E-05	0	0	0	0	6.38E-05	4.25E-05	0.000892971	0	0	0	0	0	0.00017009	0	0	0	0	0	0	0	0	0	0	0	0	0.001488285	0	0	0	0	0	0	0	0	0.000191351	0	0	0	0	0	0.000255135	0	0.000680359	0	0	0	0	0	0	0	0	4.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000403963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.1428571	0.670890378	5.009944711	1.055498189	20-85
940	20-44_275	0.167294212	0.022311236	0.001902664	0.06609253	0.055017024	0.004346085	0.012136992	0.000700981	0.010474665	0.006509113	0.021910675	0.008952534	0.010234328	0.00194272	0.015021029	0.013859403	0.011796515	0.026236731	0.003605047	0.051331865	0.009232926	0.017624675	0.028680152	0.005707991	0.015842179	0.000240336	0.113198478	0.003705187	0.006689365	0.00408572	0.00520729	0.000180252	0.013659123	0.000741037	0.000761065	0.003705187	0.001462047	0.000660925	0.007770879	0.00939315	0.062607651	0	0.000460645	0	0.001862608	0	0.000140196	0.000300421	0.005467655	0	0.000220308	0.000220308	0.00102143	0.00122171	0	0.008291608	0.020288404	0.000360505	0.000280393	0.000160224	0	0.003284598	0.000400561	0	0.000480673	0.000440617	0	0.001401963	0.000260365	0	0.001962748	0.000781094	0	0	0.011375926	0	0	0.000180252	0.000340477	0.000220308	0	0	0	0.001962748	0.000801122	0.00020028	0	0	0.000500701	0	0.000140196	0	0.000440617	0	0	0	0	0.002483477	0.00418586	0	0	0.003965552	0.001462047	0.000741037	0.000280393	0.00010014	0.001982776	0.005627879	0	0.000340477	0	0	0.001321851	0.000941318	0	6.01E-05	0	0	0	0	0	0	0	0	0.000220308	0	0.001442019	0	0	0	0	0.000801122	0	0	0	0.00010014	0	0	0	0	0	0.000240336	0	0	0	0	0	0	0	0	0	0	0.000140196	0	0	0	0	0	0.000540757	0	0	0	0	0.000140196	0	0	0.004265972	0	0	0	0	0	0	0	0.000400561	0	0	0	0	0	0.000300421	0	0	0.000160224	0	0	0.000340477	0	0	0.001201682	0	0	0	0	0	0.000220308	0	0	0	0	0	0	0.00020028	0	0	288.2	0.772950804	6.299353585	4.659323992	20-85
942	20-44_246	0.117449664	0.028709918	0.000426121	0	0.567007564	0.011398743	0	0	0.008469159	0	0.006125493	0	0.017311175	0.007616917	0	0.00175775	0.002343667	0.002609993	0.003142644	0.001118568	0	0	0.015766486	0	0	0	0.101683179	0	0.002609993	0.000532652	0.000905508	0.005805902	0	0.000159795	0	0	0	0.000905508	0	0	0.000266326	0	0	0.076968147	0	0	0	0	0	0.000905508	0	0	0.000266326	0	0	0	0	0.00010653	0	0.000266326	0.000372856	0	0	0	0	0	0.000213061	0	0.000159795	0	0.000159795	0.00165122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000958773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000266326	0.003089379	0	0.001704485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000266326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.3125	0.513239462	3.966273735	3.135687632	20-85
943	20-44_245	0.034024716	0.020414829	0.000381077	0	0.913223365	0	0	0	0	0	0	0.000435516	0.000326637	0.002232021	0	0.00119767	0	0	0.000707714	0.000381077	0	0	0.004137405	0	0.000163319	0	0.006968262	0	0	0	0	0.0023409	0	0.000489956	0	0	0	0	0	0	0	0.000108879	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000381077	0	0.000108879	0.000163319	0	0	0	0	0	0	0	0.000381077	0	0	0	0	0	0	0.002721977	0	0	0	0	0.000272198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001306549	0	0.000544395	0	0	0	0	0	0	0.000762154	0	0	0	0	0	0	0	0	0	0	0.000871033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108879	0	0	0	0	0	0.000381077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.5769231	0.26423679	1.927507173	5.392238817	20-85
